epoch,accuracy,loss,val_accuracy,val_loss
66,0.9413524270057678,0.2670179009437561,0.9344649910926819,0.27991703152656555
67,0.9396653771400452,0.26869329810142517,0.9247947931289673,0.30070415139198303
68,0.9398567080497742,0.268233984708786,0.9298734068870544,0.2896091639995575
69,0.938639223575592,0.27150678634643555,0.9340475797653198,0.2766326665878296
70,0.9415785670280457,0.2655542492866516,0.928760290145874,0.2866652011871338
71,0.9408654570579529,0.26799747347831726,0.9352302551269531,0.27099695801734924
72,0.9432134628295898,0.26301810145378113,0.9368999600410461,0.2712366282939911
73,0.9400132298469543,0.26669737696647644,0.9373173713684082,0.27084609866142273
74,0.9419090151786804,0.26293542981147766,0.9409350156784058,0.26528751850128174
75,0.9430568814277649,0.2619047462940216,0.9355085492134094,0.2726570665836334
76,0.9442222118377686,0.25714096426963806,0.9378043413162231,0.2703069746494293
77,0.9434569478034973,0.26000815629959106,0.9328649044036865,0.2828923463821411
78,0.942795991897583,0.26218974590301514,0.9404480457305908,0.26508209109306335
79,0.9444482922554016,0.257271409034729,0.9361346960067749,0.2757606506347656
80,0.9459962248802185,0.2555246353149414,0.934395432472229,0.2781026065349579
81,0.9464832544326782,0.2560978829860687,0.9396131634712219,0.26365718245506287
82,0.9438222050666809,0.2583356201648712,0.9407958984375,0.2620305120944977
83,0.9473354816436768,0.250453382730484,0.9389870762825012,0.26510775089263916
84,0.9472659230232239,0.2505286633968353,0.9410741329193115,0.2645490765571594
85,0.9462745189666748,0.25169941782951355,0.9415611624717712,0.26044514775276184
86,0.9477528929710388,0.24986225366592407,0.9414916038513184,0.26202017068862915
87,0.9476311206817627,0.24785242974758148,0.9403088688850403,0.2608031630516052
88,0.9458049535751343,0.2524617314338684,0.9355085492134094,0.2782715857028961
89,0.9463962912559509,0.24954596161842346,0.94336998462677,0.25996384024620056
